word_id,word,Freq(ipm),StressPos,MeanValency,MedianValency,OLD20,PLD20,PUP,OUP,Duration,NormOLD,NormPLD,LengthOrth,LengthPhon
55,баран,0.9493900066449128,2,-1.03745,-1.40353,3.95,4.0,1.0,0.6,0.914520833333333,0.79,0.8,5,5
145,горох,0.8061799739838872,2,0.027027,-0.33612,4.0,4.0,1.0,1.0,0.9689375,0.8,0.8,5,5
8,щетка,0.9956351945975499,1,-0.37683,-0.26401,4.0,4.95,0.833333333333333,0.8,1.05683333333333,0.8,0.825,5,6
96,поезд,1.9698816437464999,1,0.027027,0.262794,4.0,4.85,1.0,1.0,1.02754166666666,0.8,0.97,5,5
128,земля,2.694078462080759,2,0.397806,0.258913,4.15,4.25,1.0,0.2,0.9208125,0.83,0.85,5,5
14,весна,1.9604707775342989,3,0.027027,1.036688,4.0,4.0,1.0,0.4,0.937541666666666,0.8,0.8,5,5
4,мясо,1.8536982117761744,1,-0.31127,-0.24159,3.7,3.75,1.0,1.0,0.866395833333333,0.925,0.9375,4,4
165,пакет,1.8182258936139555,2,0.027027,-0.51846,4.0,4.2,1.0,1.0,0.996145833333333,0.8,0.84,5,5
149,доска,1.826722520168992,2,-0.53066,-0.37225,4.0,3.95,0.8,1.0,0.927083333333333,0.8,0.79,5,5
80,игра,2.298853076409707,2,0.027027,0.845024,3.65,3.75,1.0,1.0,0.7910625,0.9125,0.9375,4,4
35,груша,1.0253058652647702,1,0.405716,0.40307,3.95,4.0,1.0,1.0,0.9689375,0.79,0.8,5,5
116,море,2.2027606873931997,1,0.027027,1.199077,3.35,3.95,1.0,1.0,0.870583333333333,0.8375,0.9875,4,4
24,рука,3.079398339019855,2,0.026499,-0.05278,3.15,3.5,1.0,1.0,0.90825,0.7875,0.875,4,4
170,волна,1.9795483747040952,2,0.027027,0.060971,4.0,3.95,1.0,0.8,0.962666666666666,0.8,0.79,5,5
147,лампа,1.5314789170422551,1,0.247405,0.060971,4.0,4.05,1.0,0.4,0.9438125,0.8,0.81,5,5
57,забор,1.6839471307515121,2,0.027027,-0.38595,4.0,4.0,1.0,1.0,0.945916666666666,0.8,0.8,5,5
18,сосед,1.9903388547876015,2,-0.41618,-0.26401,4.0,4.4,1.0,1.0,0.985666666666666,0.8,0.88,5,5
97,полет,1.8228216453031045,2,0.027027,0.625302,4.0,4.15,1.0,1.0,0.96475,0.8,0.83,5,5
21,сапог,1.792391689498254,2,-0.44417,-0.37225,4.0,4.0,1.0,0.6,1.00870833333333,0.8,0.8,5,5
9,число,2.5949447366950835,2,0.027027,-0.09038,4.0,4.4,0.8,1.0,0.965145833333333,0.8,0.88,5,5
31,зима,2.0253058652647704,2,-0.20246,0.060971,3.7,3.85,1.0,0.25,0.933354166666666,0.925,0.9625,4,4
148,масло,1.863322860120456,1,0.027027,-0.19749,4.0,4.0,1.0,1.0,0.9856875,0.8,0.8,5,5
146,сердце,2.389343311252078,1,0.641402,0.839216,4.85,5.0,0.8,1.0,1.07777083333333,0.8083333333,1.0,6,5
54,солнце,2.218010042984363,1,0.027027,1.283179,4.85,4.15,1.0,1.0,1.046375,0.8083333333,0.83,6,5
110,кольцо,1.7745169657285496,2,0.208017,0.048825,5.0,4.3,1.0,0.833333333333333,0.96475,0.8333333333,0.86,6,5
64,носок,1.4014005407815442,2,0.027027,-0.06047,4.0,4.0,1.0,1.0,1.01708333333333,0.8,0.8,5,5
114,лиса,0.9395192526186185,2,-0.20021,-0.06047,3.7,3.8,1.0,1.0,0.889416666666666,0.925,0.95,4,4
23,гора,2.062581984228163,2,0.027027,0.259581,3.4,3.65,1.0,1.0,0.805708333333333,0.85,0.9125,4,4
166,вагон,1.8506462351830666,2,-0.25203,-0.0682,4.0,4.0,1.0,0.4,0.889416666666666,0.8,0.8,5,5
101,паук,0.9956351945975499,2,0.027027,-1.35734,3.85,3.75,1.0,1.0,0.952458333333333,0.9625,0.9375,4,4
38,пчела,1.0128372247051722,2,-0.44567,-0.19749,4.0,4.0,0.8,1.0,0.966854166666666,0.8,0.8,5,5
28,часы,1.8603380065709938,2,0.027027,-0.05278,3.85,4.0,1.0,1.0,0.9521875,0.9625,1.0,4,4
113,кошка,1.7024305364455252,1,0.796416,0.984428,4.0,4.0,0.8,1.0,1.00241666666666,0.8,0.8,5,5
48,палка,1.5171958979499742,1,-0.24324,-0.39969,4.0,4.0,0.8,0.8,1.00452083333333,0.8,0.8,5,5
22,вода,2.68556261115823,2,0.632011,0.625302,3.3,3.95,0.75,1.0,0.8391875,0.825,0.9875,4,4
