,is_word,rt,word,is_test,is_correct,age,modality,experiment_id,subject
4519,1,2.106580399908125,утка,1,1,19,1,6,1106
4520,1,1.286556200007908,дочка,1,1,19,1,6,1106
4521,0,1.249315100023523,веньмо,1,1,19,1,6,1106
4522,1,1.470229999977164,ответ,1,1,19,1,6,1106
4523,0,1.189345300081186,жикно,1,1,19,1,6,1106
4524,0,1.499900700058788,нупог,1,1,19,1,6,1106
4525,1,1.324512399965897,кожа,1,1,19,1,6,1106
4526,0,1.331249900045805,витлюн,1,1,19,1,6,1106
4527,0,2.706812000018544,штокса,1,1,19,1,6,1106
4528,1,1.600182800088078,песок,1,1,19,1,6,1106
4529,1,1.878794200019911,пальто,1,1,19,1,6,1106
4530,1,1.45990450005047,волна,1,1,19,1,6,1106
4531,1,1.245255699963309,дети,1,1,19,1,6,1106
4532,1,1.379238999914378,кефир,1,1,19,1,6,1106
4533,1,1.343826600001194,вода,1,1,19,1,6,1106
4534,1,3.413801500108093,беда,1,1,19,1,6,1106
4535,1,2.409484699950553,щука,1,1,19,1,6,1106
4536,1,1.250435499940068,часы,1,1,19,1,6,1106
4537,1,1.266259800060652,лапа,1,1,19,1,6,1106
4538,1,1.301490799989551,лицо,1,1,19,1,6,1106
4539,1,1.656286400044337,вилка,1,1,19,1,6,1106
4540,1,1.221869900007732,завод,1,1,19,1,6,1106
4541,0,1.310227300040424,кулун,1,1,19,1,6,1106
4542,0,1.419600399909541,десья,1,1,19,1,6,1106
4543,0,1.386410699924454,южжичь,1,1,19,1,6,1106
4544,0,1.347643899964169,дира,1,1,19,1,6,1106
4545,0,1.363992500002496,хальдан,1,1,19,1,6,1106
4546,0,1.158395800041035,толье,1,1,19,1,6,1106
4547,1,1.857499500038102,крыло,1,1,19,1,6,1106
4548,0,1.509675899986178,туан,1,1,19,1,6,1106
4549,0,1.404546699952334,апонь,1,1,19,1,6,1106
4550,0,1.497208400047384,шулкан,1,1,19,1,6,1106
4551,1,1.420286400010809,щетка,1,1,19,1,6,1106
4552,1,1.313376300036907,карман,1,1,19,1,6,1106
4553,0,1.442599100060761,депьял,1,1,19,1,6,1106
4554,0,1.524818299920298,осчинь,1,1,19,1,6,1106
4555,1,1.762908199918456,ноготь,1,1,19,1,6,1106
4556,0,1.141268900013529,дярка,1,1,19,1,6,1106
4557,1,1.185333599918522,сова,1,1,19,1,6,1106
4558,1,1.72508070000913,книга,1,1,19,1,6,1106
4559,1,1.581768499920145,фонарь,1,1,19,1,6,1106
4560,0,1.40692159999162,битля,1,1,19,1,6,1106
4561,1,1.536242500063963,щека,1,1,19,1,6,1106
4562,1,1.304470300092362,вата,1,1,19,1,6,1106
4563,0,1.438791600055993,щекниль,1,1,19,1,6,1106
4564,0,1.349469400011003,кадинь,1,1,19,1,6,1106
4565,0,1.324537699925713,теньтефь,1,1,19,1,6,1106
4566,0,1.544013599981554,цвутня,1,1,19,1,6,1106
4567,0,1.620851799962111,фопьяк,1,1,19,1,6,1106
4568,1,1.707118600024842,шорты,1,1,19,1,6,1106
4569,1,1.714842499932274,окно,1,1,19,1,6,1106
4570,0,1.52720470004715,фектет,1,1,19,1,6,1106
4571,0,1.736578100011684,пелань,1,1,19,1,6,1106
4572,1,3.741900300025009,город,1,0,19,1,6,1106
4573,1,1.865727099939249,труба,1,1,19,1,6,1106
4574,1,1.905245000030845,санки,1,1,19,1,6,1106
4575,1,2.112370899994858,угол,0,1,22,1,7,1107
4576,0,2.138991700019687,грунир,0,1,22,1,7,1107
4577,1,1.839571799966507,номер,0,1,22,1,7,1107
4578,1,1.535594600019976,стена,0,1,22,1,7,1107
4579,0,1.605304599972442,фызюк,0,1,22,1,7,1107
4580,1,1.419396999990568,музей,0,1,22,1,7,1107
4581,1,1.996461100061424,месяц,0,1,22,1,7,1107
4582,1,1.408835000009276,изюм,0,1,22,1,7,1107
4583,1,1.401991499937139,берег,0,1,22,1,7,1107
4584,1,1.407986999955028,адрес,0,1,22,1,7,1107
4585,0,1.597278799978085,птайка,0,1,22,1,7,1107
4586,0,1.604046800057404,нраты,0,1,22,1,7,1107
4587,1,1.495362800080329,билет,0,1,22,1,7,1107
4588,1,1.604664299986325,кнопка,0,1,22,1,7,1107
4589,1,1.524402800016105,камень,0,1,22,1,7,1107
4590,0,1.823699800064787,шмынька,0,1,22,1,7,1107
4591,1,1.661819200031459,удар,0,1,22,1,7,1107
4592,0,1.594566300045699,люрык,1,1,22,1,7,1107
4593,0,1.64572060003411,найта,1,1,22,1,7,1107
4594,0,2.97233579994645,туан,1,0,22,1,7,1107
4595,1,1.58860330004245,глаза,1,1,22,1,7,1107
4596,0,1.997937700012699,циньво,1,1,22,1,7,1107
4597,1,1.524708100012504,доска,1,1,22,1,7,1107
4598,0,2.551015999983065,мероть,1,1,22,1,7,1107
4599,1,1.60087189998012,ваза,1,1,22,1,7,1107
4600,0,1.779193400056101,апонь,1,1,22,1,7,1107
4601,1,1.664312499924563,вата,1,1,22,1,7,1107
4602,0,2.819988299976103,прена,1,1,22,1,7,1107
4603,1,1.893662700080313,точка,1,1,22,1,7,1107
4604,1,1.677293799933977,обед,1,1,22,1,7,1107
4605,0,9.713623300078323,боктен,1,1,22,1,7,1107
4606,1,1.364491099957377,кухня,1,1,22,1,7,1107
4607,0,2.079677700065076,тиня,1,1,22,1,7,1107
4608,1,1.382443999988027,ложка,1,1,22,1,7,1107
4609,0,1.783094399957918,войстов,1,1,22,1,7,1107
4610,1,1.766311099985614,река,1,1,22,1,7,1107
4611,0,6.409772300045006,черсы,1,0,22,1,7,1107
4612,0,6.640559199964628,долькшнет,1,1,22,1,7,1107
4613,0,2.31132879992947,юктус,1,1,22,1,7,1107
4614,0,21.60942360002082,черан,1,1,22,1,7,1107
4615,0,1.820678999996744,ортонь,1,1,22,1,7,1107
4616,1,1.423347800038755,щека,1,1,22,1,7,1107
4617,1,1.912962000002153,ведро,1,1,22,1,7,1107
4618,1,1.437289300025441,огонь,1,1,22,1,7,1107
4619,0,4.661472600069828,ускут,1,1,22,1,7,1107
4620,0,3.126497499994002,апаж,1,1,22,1,7,1107
4621,1,1.410334300016984,пчела,1,1,22,1,7,1107
4622,0,5.131828199955635,фазлек,1,1,22,1,7,1107
4623,0,3.180611000047065,реплен,1,1,22,1,7,1107
4624,1,1.5495628999779,ноготь,1,1,22,1,7,1107
4625,0,3.737099600024521,чехвинь,1,1,22,1,7,1107
4626,1,1.548159300000407,пакет,1,1,22,1,7,1107
4627,0,6.707984000095166,тойза,1,1,22,1,7,1107
4628,0,6.833153299987316,овог,1,1,22,1,7,1107
4629,1,1.384657899965532,утка,1,1,22,1,7,1107
4630,0,5.094967899960466,лонрог,1,1,22,1,7,1107
4631,0,2.595510400016792,вепемь,1,1,22,1,7,1107
4632,0,1.700998299987987,гласпы,1,1,22,1,7,1107
4633,1,1.364950299961492,кожа,1,1,22,1,7,1107
4634,1,1.093331799958833,луна,1,1,22,1,7,1107
4635,0,4.507201600004919,такслир,1,1,22,1,7,1107
4636,1,1.23518449999392,гнездо,1,1,22,1,7,1107
4637,0,4.04017809999641,нупог,1,1,22,1,7,1107
4638,0,1.946801799931563,эпрад,1,1,22,1,7,1107
4639,0,8.391949900076725,ержин,1,0,22,1,7,1107
4640,0,2.375995100010186,дрыпля,1,1,22,1,7,1107
4641,0,3.775584999937564,треза,1,0,22,1,7,1107
4642,0,1.581195300095715,сларты,1,1,22,1,7,1107
4643,1,1.360768300015479,рукав,1,1,22,1,7,1107
4644,0,2.377450299914926,свеммо,1,1,22,1,7,1107
4645,1,1.163392100017518,язык,1,1,22,1,7,1107
4646,0,5.831410799990408,гаслень,1,1,22,1,7,1107
4647,0,1.747910000034608,галесь,1,0,22,1,7,1107
4648,0,1.578551099984907,желсок,1,1,22,1,7,1107
4649,1,2.435434099985287,цветок,1,1,22,1,7,1107
4650,0,2.104331700014882,котчох,1,1,22,1,7,1107
4651,1,1.222209699917585,зубы,1,1,22,1,7,1107
4652,1,1.245225699967705,перо,1,1,22,1,7,1107
4653,0,5.564984600059688,ювак,1,1,22,1,7,1107
4654,1,1.205975700053386,паук,1,1,22,1,7,1107
4655,1,1.235358300036751,сова,1,1,22,1,7,1107
4656,1,1.146014299942181,сосед,1,1,22,1,7,1107
4657,1,1.26266970008146,вагон,1,1,22,1,7,1107
4658,1,1.426067900029011,дача,1,1,22,1,7,1107
4659,0,8.522034900030121,жеглин,1,0,22,1,7,1107
4660,1,1.620307700010017,бочка,1,1,22,1,7,1107
4661,1,1.322776400018483,деньги,1,1,22,1,7,1107
4662,1,1.264106099959463,сердце,1,1,22,1,7,1107
4663,1,1.300151300034486,тряпка,1,1,22,1,7,1107
4664,1,1.217301499913447,карман,1,1,22,1,7,1107
4665,1,1.072294099954888,пират,1,1,22,1,7,1107
4666,0,1.547411500010639,пагочь,1,0,22,1,7,1107
4667,0,1.499570999993011,зутан,1,1,22,1,7,1107
4668,0,1.654273399966769,интец,1,1,22,1,7,1107
4669,0,2.069362700101919,сцурка,1,1,22,1,7,1107
4670,1,1.201376199955121,школа,1,1,22,1,7,1107
4671,0,1.61731359991245,яшель,1,1,22,1,7,1107
4672,1,1.168626300059259,овца,1,1,22,1,7,1107
4673,0,3.204793700017035,глисо,1,0,22,1,7,1107
4674,0,15.14992340002209,чигност,1,1,22,1,7,1107
4675,0,5.632076699985191,зула,1,1,22,1,7,1107
4676,0,1.354085700004362,икруп,1,1,22,1,7,1107
4677,0,6.671484300051816,толье,1,0,22,1,7,1107
4678,1,1.225508300005458,свинья,1,1,22,1,7,1107
4679,0,6.226031300029717,лоур,1,1,22,1,7,1107
4680,1,1.526199100073427,отец,1,1,22,1,7,1107
4681,1,1.876778500038199,ручка,1,1,22,1,7,1107
4682,0,7.165423900005408,меклим,1,1,22,1,7,1107
4683,0,1.728712200070731,дярка,1,0,22,1,7,1107
4684,1,1.189171299920417,кошка,1,1,22,1,7,1107
4685,0,1.903083899989724,глека,1,0,22,1,7,1107
4686,1,1.391902099945582,пицца,1,1,22,1,7,1107
4687,0,4.050159599981271,тоюнт,1,1,22,1,7,1107
4688,1,1.444655500003137,трава,1,1,22,1,7,1107
4689,1,1.402121599996462,ванна,1,1,22,1,7,1107
4690,1,1.191178600070998,вода,1,1,22,1,7,1107
4691,0,2.799147599958815,кальпон,1,1,22,1,7,1107
4692,0,1.655568299931474,бикень,1,1,22,1,7,1107
4693,1,1.510158500052057,завод,1,1,22,1,7,1107
4694,0,1.843180199968629,десья,1,0,22,1,7,1107
4695,0,4.077647999976762,рацма,1,1,22,1,7,1107
4696,0,1.393771599978209,вуган,1,1,22,1,7,1107
4697,0,1.718619600054808,шада,1,1,22,1,7,1107
4698,0,1.61855289991945,васка,1,0,22,1,7,1107
4699,0,5.004712000023574,малянц,1,1,22,1,7,1107
4700,0,1.283188300090842,выгло,1,1,22,1,7,1107
4701,1,1.126930700032972,лодка,1,1,22,1,7,1107
4702,1,1.155826600035653,слеза,1,1,22,1,7,1107
4703,1,1.277448300039396,поле,1,1,22,1,7,1107
4704,0,1.996235600090586,веньмо,1,1,22,1,7,1107
4705,1,2.028194700018503,мясо,1,1,22,1,7,1107
4706,0,3.616487399907783,выремь,1,1,22,1,7,1107
4707,0,1.785321500035934,барнак,1,0,22,1,7,1107
4708,0,2.254443100071512,кеха,1,1,22,1,7,1107
4709,1,1.17031370010227,голос,1,1,22,1,7,1107
4710,1,1.175967699964531,солнце,1,1,22,1,7,1107
4711,1,1.174667100072838,чудо,1,1,22,1,7,1107
4712,0,5.78489560005255,витлюн,1,1,22,1,7,1107
4713,0,1.772205299930647,дира,1,0,22,1,7,1107
4714,1,1.190739899990149,доктор,1,1,22,1,7,1107
4715,0,2.678501099930145,тифон,1,0,22,1,7,1107
4716,1,1.228210199973546,песня,1,1,22,1,7,1107
4717,1,1.177164099994116,вишня,1,1,22,1,7,1107
4718,1,1.092694699997082,окно,1,1,22,1,7,1107
4719,1,1.086036200053059,гора,1,1,22,1,7,1107
4720,1,1.145928400103003,волос,1,1,22,1,7,1107
4721,1,1.163858499960043,часы,1,1,22,1,7,1107
4722,1,1.4246064000763,санки,1,1,22,1,7,1107
4723,0,3.461117699975148,кулун,1,0,22,1,7,1107
4724,0,1.465635400032625,рукса,1,1,22,1,7,1107
4725,1,1.355892400024459,беда,1,1,22,1,7,1107
4726,0,2.054898999980651,гжольты,1,1,22,1,7,1107
4727,1,1.234360400005244,ответ,1,1,22,1,7,1107
4728,0,1.920815999968909,бодор,1,0,22,1,7,1107
4729,0,1.70952239993494,баларь,1,0,22,1,7,1107
4730,0,2.842747200047597,шапань,1,1,22,1,7,1107
4731,1,1.160036799963564,утро,1,1,22,1,7,1107
4732,0,1.495571200037375,тунка,1,1,22,1,7,1107
4733,1,1.074829300050624,весна,1,1,22,1,7,1107
4734,1,1.200539700104855,палец,1,1,22,1,7,1107
4735,1,1.293765800073743,забор,1,1,22,1,7,1107
4736,0,1.691122599993832,щекниль,1,1,22,1,7,1107
4737,0,1.508156300056726,ходо,1,1,22,1,7,1107
4738,1,1.247971900040284,жена,1,1,22,1,7,1107
4739,1,1.213254099944606,яйцо,1,1,22,1,7,1107
4740,1,0.9223610000917688,дочка,1,1,22,1,7,1107
4741,0,14.42603880004026,фопьяк,1,1,22,1,7,1107
4742,1,1.074493000051007,мешок,1,1,22,1,7,1107
4743,0,2.138799399952404,хика,1,0,22,1,7,1107
4744,0,3.05440279992763,полер,1,0,22,1,7,1107
4745,1,1.336621099966578,живот,1,1,22,1,7,1107
4746,1,1.281420200015418,лужа,1,1,22,1,7,1107
4747,0,2.173711599898525,неворт,1,1,22,1,7,1107
4748,0,1.328307499992661,лермей,1,1,22,1,7,1107
4749,1,1.289390600053594,земля,1,1,22,1,7,1107
4750,0,2.120812400011346,транка,1,1,22,1,7,1107
4751,1,1.268836200004444,песок,1,1,22,1,7,1107
4752,0,1.700764799956232,дипа,1,1,22,1,7,1107
4753,0,1.679967800038867,фектет,1,1,22,1,7,1107
4754,0,1.654820299940184,сьюва,1,1,22,1,7,1107
4755,0,1.385818600072525,щулька,1,1,22,1,7,1107
4756,0,4.861710200086236,журтынь,1,0,22,1,7,1107
4757,1,1.896204499993473,корень,1,1,22,1,7,1107
4758,1,1.243367700022645,губа,1,1,22,1,7,1107
4759,0,3.426850700052455,шехня,1,1,22,1,7,1107
4760,0,1.792360600084066,пестце,1,0,22,1,7,1107
4761,1,1.141294500092044,лицо,1,1,22,1,7,1107
4762,1,1.098093899898231,банан,1,1,22,1,7,1107
4763,0,2.091181099996902,тричок,1,1,22,1,7,1107
4764,1,1.437017899937928,урок,1,1,22,1,7,1107
4765,1,1.347643099958077,конец,1,1,22,1,7,1107
4766,0,3.50914089998696,опрыдь,1,0,22,1,7,1107
4767,1,1.224186400067993,книга,1,1,22,1,7,1107
4768,1,1.20840749994386,лето,1,1,22,1,7,1107
4769,1,3.153809600044042,йогурт,1,1,22,1,7,1107
4770,0,4.187695399974473,битля,1,1,22,1,7,1107
4771,0,1.530651699984446,осчинь,1,1,22,1,7,1107
4772,0,1.296694600023329,акань,1,1,22,1,7,1107
4773,0,2.117274999967776,целдер,1,1,22,1,7,1107
4774,1,1.454089500010014,кресло,1,1,22,1,7,1107
4775,1,1.362698100041598,поезд,1,1,22,1,7,1107
4776,1,1.107721999986097,город,1,1,22,1,7,1107
4777,0,1.908916099928319,жикно,1,1,22,1,7,1107
4778,1,1.376908399979584,крыло,1,1,22,1,7,1107
4779,1,1.366823399905115,вилка,1,1,22,1,7,1107
4780,1,1.224742299993522,лампа,1,1,22,1,7,1107
4781,1,1.362024900037795,шорты,1,1,22,1,7,1107
4782,0,2.140461800037883,пленто,1,1,22,1,7,1107
4783,0,2.319710900075734,раква,1,1,22,1,7,1107
4784,1,3.011947800056078,диван,1,1,22,1,7,1107
4785,0,2.425128500093706,кеппет,1,1,22,1,7,1107
4786,0,1.297600799938664,цвутня,1,1,22,1,7,1107
4787,1,1.395905000041239,слово,1,1,22,1,7,1107
4788,0,3.211262200027704,сжичка,1,0,22,1,7,1107
4789,1,1.135081499931403,свеча,1,1,22,1,7,1107
4790,1,1.216448699939065,тетя,1,1,22,1,7,1107
4791,1,1.19456039997749,кукла,1,1,22,1,7,1107
4792,1,1.183187700109556,лиса,1,1,22,1,7,1107
4793,0,1.61548249993939,прекифь,1,1,22,1,7,1107
4794,0,1.617412600084208,зелер,1,1,22,1,7,1107
4795,1,1.386474200058728,кефир,1,1,22,1,7,1107
4796,0,4.47261289996095,хруты,1,1,22,1,7,1107
4797,0,1.71603030001279,южжичь,1,1,22,1,7,1107
4798,0,1.601483499980532,плинка,1,1,22,1,7,1107
4799,1,2.109442499931902,кролик,1,1,22,1,7,1107
4800,0,5.172255099983886,шелир,1,1,22,1,7,1107
4801,0,2.790517800021917,агва,1,1,22,1,7,1107
4802,1,1.319487100001425,лапа,1,1,22,1,7,1107
4803,0,3.619417199981399,выньце,1,0,22,1,7,1107
4804,1,1.05016230000183,ухо,1,1,22,1,7,1107
4805,0,2.794233900029212,плиттер,1,1,22,1,7,1107
4806,1,1.832529700011946,сапог,1,1,22,1,7,1107
4807,0,4.961988599970937,смилок,1,0,22,1,7,1107
4808,0,1.556309400009923,вогой,1,1,22,1,7,1107
4809,1,1.294773800065741,кольцо,1,1,22,1,7,1107
4810,0,2.249602800002322,куше,1,1,22,1,7,1107
4811,0,5.659772800048813,штокса,1,1,22,1,7,1107
4812,0,1.380472899996676,дактон,1,1,22,1,7,1107
4813,1,1.398766499944031,волна,1,1,22,1,7,1107
4814,1,1.148730700020678,буква,1,1,22,1,7,1107
4815,1,1.302499099983834,зима,1,1,22,1,7,1107
4816,1,2.244196900050156,ключи,1,1,22,1,7,1107
4817,1,1.660516100004315,щука,1,1,22,1,7,1107
4818,0,2.378467200091109,чинтирь,1,1,22,1,7,1107
4819,0,2.351002700044774,тивло,1,1,22,1,7,1107
4820,1,1.206309200031683,белка,1,1,22,1,7,1107
4821,0,1.940058900043368,каврам,1,1,22,1,7,1107
4822,1,1.623979500029236,масло,1,1,22,1,7,1107
4823,1,1.189816399943084,палка,1,1,22,1,7,1107
4824,1,1.522270499961451,море,1,1,22,1,7,1107
4825,1,3.186028500087559,этаж,1,1,22,1,7,1107
4826,1,2.205191299901344,банка,1,1,22,1,7,1107
4827,1,1.119712700019591,рыба,1,1,22,1,7,1107
4828,1,1.716867099981755,пюре,1,1,22,1,7,1107
4829,0,2.974715100019239,пелань,1,1,22,1,7,1107
4830,1,2.883445500046946,танец,1,1,22,1,7,1107
4831,0,2.453558100038208,кадинь,1,1,22,1,7,1107
4832,1,1.463168999995105,число,1,1,22,1,7,1107
4833,1,1.199539099936374,фонарь,1,1,22,1,7,1107
4834,1,1.298817300004885,груша,1,1,22,1,7,1107
4835,0,1.638831600081176,пунцичь,1,1,22,1,7,1107
4836,1,1.147158799925819,ящик,1,1,22,1,7,1107
4837,1,1.171031199977733,плечо,1,1,22,1,7,1107
4838,0,1.625584300025366,стободь,1,1,22,1,7,1107
4839,0,1.830829999991693,шулкан,1,1,22,1,7,1107
4840,0,1.562381100025959,трефин,1,1,22,1,7,1107
4841,1,1.119010499911383,дети,1,1,22,1,7,1107
4842,0,2.585499799926765,цупка,1,1,22,1,7,1107
4843,1,1.212382800062187,рука,1,1,22,1,7,1107
4844,0,1.218811900005676,хальдан,1,1,22,1,7,1107
4845,1,1.217649199999869,муха,1,1,22,1,7,1107
4846,0,1.796505599981174,пазошь,1,1,22,1,7,1107
4847,1,1.223373400047421,звонок,1,1,22,1,7,1107
4848,1,1.853614200023003,краска,1,1,22,1,7,1107
4849,0,1.637103599961847,бутфиль,1,1,22,1,7,1107
4850,0,1.468370999908075,кугур,1,1,22,1,7,1107
4851,1,1.051649200031534,осень,1,1,22,1,7,1107
4852,1,1.065367799950764,лошадь,1,1,22,1,7,1107
4853,1,1.206156800035387,ветер,1,1,22,1,7,1107
4854,1,1.150810200022534,игра,1,1,22,1,7,1107
4855,0,2.650389200076461,мистна,1,1,22,1,7,1107
4856,1,1.361241900012828,письмо,1,1,22,1,7,1107
4857,1,1.321734299999662,локоть,1,1,22,1,7,1107
4858,1,2.50293179997243,пальто,1,1,22,1,7,1107
4859,1,1.343867799965665,горох,1,1,22,1,7,1107
4860,1,1.265006100060418,полет,1,1,22,1,7,1107
4861,1,1.263333000009879,щетка,1,1,22,1,7,1107
4862,0,1.304936699918471,урул,1,1,22,1,7,1107
4863,0,4.201564299990423,бекня,1,1,22,1,7,1107
4864,1,1.179902500007302,мыло,1,1,22,1,7,1107
4865,0,1.688916799961589,лазоть,1,1,22,1,7,1107
4866,0,1.327898600022309,лоча,1,1,22,1,7,1107
4867,1,1.303980999975465,небо,1,1,22,1,7,1107
4868,0,1.709577500005253,гритня,1,1,22,1,7,1107
4869,1,1.779429199988954,зебра,1,1,22,1,7,1107
4870,1,1.278564600041136,кусок,1,1,22,1,7,1107
4871,0,2.238659699913114,сдажка,1,1,22,1,7,1107
4872,1,1.279856400098652,носок,1,1,22,1,7,1107
4873,0,1.609370499965735,цатка,1,1,22,1,7,1107
4874,0,2.839596700039692,теньтефь,1,1,22,1,7,1107
4875,1,1.172827700036578,баран,1,1,22,1,7,1107
4876,1,1.146151200053282,труба,1,1,22,1,7,1107
4877,0,2.600839599967003,шнеток,1,1,22,1,7,1107
4878,0,2.841075000003912,зейпан,1,1,22,1,7,1107
4879,0,1.556701400084421,депьял,1,1,22,1,7,1107
4880,1,2.233336900011636,угол,0,1,19,0,10,1010
4881,0,0.8410130999982357,грунир,0,1,19,0,10,1010
4882,1,0.6600447000237182,номер,0,1,19,0,10,1010
4883,1,0.5710918999975547,стена,0,1,19,0,10,1010
4884,0,0.6724688000394963,фызюк,0,1,19,0,10,1010
4885,1,0.4920773999765515,музей,0,1,19,0,10,1010
4886,1,1.239910700009204,месяц,0,1,19,0,10,1010
4887,1,0.775487000006251,изюм,0,1,19,0,10,1010
4888,1,0.8828067000140436,берег,0,1,19,0,10,1010
4889,1,0.4835737000103109,адрес,0,1,19,0,10,1010
4890,0,0.5697726999642327,птайка,0,1,19,0,10,1010
4891,0,0.5006615999736823,нраты,0,1,19,0,10,1010
4892,1,0.5228251999942586,билет,0,1,19,0,10,1010
4893,1,0.4872531000291929,кнопка,0,1,19,0,10,1010
4894,1,0.5299782999791205,камень,0,1,19,0,10,1010
4895,0,0.5576839999994263,шмынька,0,1,19,0,10,1010
4896,1,0.5323676000116393,удар,0,1,19,0,10,1010
4897,0,0.6878199999919161,выремь,1,1,19,0,10,1010
4898,0,0.6283878999529406,интец,1,1,19,0,10,1010
4899,1,0.4599569999845698,свеча,1,1,19,0,10,1010
4900,0,0.5592315999674611,ортонь,1,1,19,0,10,1010
4901,1,0.4017847999930382,окно,1,1,19,0,10,1010
4902,1,0.4346127000171691,волос,1,1,19,0,10,1010
4903,0,0.5209680999978445,жикно,1,1,19,0,10,1010
4904,0,0.5736674999934621,раква,1,1,19,0,10,1010
4905,1,0.5116600999608636,ответ,1,1,19,0,10,1010
4906,1,0.5794638000079431,живот,1,1,19,0,10,1010
4907,0,0.5219782000058331,реплен,1,1,19,0,10,1010
4908,1,0.4985935000004247,йогурт,1,1,19,0,10,1010
4909,0,0.4985793000087142,осчинь,1,1,19,0,10,1010
4910,0,0.5717051000101492,пазошь,1,1,19,0,10,1010
4911,1,0.4637691999669187,свинья,1,1,19,0,10,1010
4912,1,0.3778373000095598,кошка,1,1,19,0,10,1010
4913,0,0.3153296000091359,десья,1,0,19,0,10,1010
4914,1,0.568621999991592,письмо,1,1,19,0,10,1010
4915,0,0.5226205000071786,люрык,1,1,19,0,10,1010
4916,1,0.5504701000172645,кресло,1,1,19,0,10,1010
4917,0,0.4933987000258639,нупог,1,1,19,0,10,1010
4918,1,0.4725851000403054,волна,1,1,19,0,10,1010
4919,0,0.3798711000126787,ускут,1,1,19,0,10,1010
4920,1,0.4302885999786668,кухня,1,1,19,0,10,1010
4921,0,0.6268691000295803,выгло,1,1,19,0,10,1010
4922,0,0.5345161999575794,пестце,1,1,19,0,10,1010
4923,0,0.5530007999623194,урул,1,1,19,0,10,1010
4924,0,0.5451812000246719,найта,1,1,19,0,10,1010
4925,1,0.4540479999850504,тряпка,1,1,19,0,10,1010
4926,0,0.6838836999959312,васка,1,1,19,0,10,1010
4927,1,0.4590408999938518,корень,1,1,19,0,10,1010
4928,0,1.062711199978366,рукса,1,1,19,0,10,1010
4929,1,0.7605380999739282,губа,1,1,19,0,10,1010
4930,0,0.4839926999993622,ювак,1,1,19,0,10,1010
4931,1,0.446479799982626,санки,1,1,19,0,10,1010
4932,1,0.4256816999986768,чудо,1,1,19,0,10,1010
4933,1,0.3864468999672681,слово,1,1,19,0,10,1010
4934,1,0.4624976000050083,игра,1,1,19,0,10,1010
4935,1,0.3671923999791034,мясо,1,1,19,0,10,1010
4936,0,0.3878374000196345,сьюва,1,0,19,0,10,1010
4937,1,1.199833899969235,жена,1,1,19,0,10,1010
4938,1,0.6499370999517851,доска,1,1,19,0,10,1010
4939,1,0.5497437000158243,пакет,1,1,19,0,10,1010
4940,1,0.4548501999815926,танец,1,1,19,0,10,1010
4941,0,0.5329760000458919,тивло,1,1,19,0,10,1010
4942,0,0.6039735000231303,толье,1,1,19,0,10,1010
4943,0,0.4784077000222169,апонь,1,1,19,0,10,1010
4944,1,0.5714699999662116,сердце,1,1,19,0,10,1010
4945,0,0.5308835000032559,прена,1,1,19,0,10,1010
4946,0,0.6239667000481859,полер,1,1,19,0,10,1010
4947,1,0.4083038000389934,овца,1,1,19,0,10,1010
4948,0,1.104174599982798,барнак,1,1,19,0,10,1010
4949,1,0.5189134000102058,пальто,1,1,19,0,10,1010
4950,1,0.5121211999794468,палка,1,1,19,0,10,1010
4951,0,0.5877535999752581,кальпон,1,1,19,0,10,1010
4952,0,0.5406306000077166,пагочь,1,1,19,0,10,1010
4953,1,0.6683192999917082,цветок,1,1,19,0,10,1010
4954,0,0.6092172999633476,лонрог,1,1,19,0,10,1010
4955,1,0.5769691999885254,сапог,1,1,19,0,10,1010
4956,1,0.5192435999633744,буква,1,1,19,0,10,1010
4957,0,0.4558979999856092,тоюнт,1,1,19,0,10,1010
4958,1,0.4744916000054218,щетка,1,1,19,0,10,1010
4959,1,0.4339643000275828,муха,1,1,19,0,10,1010
4960,1,0.4000756000168622,гнездо,1,1,19,0,10,1010
4961,1,0.380502299987711,огонь,1,1,19,0,10,1010
4962,0,0.4807282999972813,мистна,1,1,19,0,10,1010
4963,0,0.5087352000409737,бутфиль,1,1,19,0,10,1010
4964,0,0.4859640999929979,малянц,1,1,19,0,10,1010
4965,0,0.474907899973914,галесь,1,1,19,0,10,1010
4966,0,0.8429175999481231,транка,1,1,19,0,10,1010
4967,0,0.5624404000118375,черан,1,1,19,0,10,1010
4968,0,0.4494724999531172,мероть,1,1,19,0,10,1010
4969,0,0.5344883999787271,битля,1,1,19,0,10,1010
4970,0,0.539483799948357,шулкан,1,1,19,0,10,1010
4971,0,0.4467784999869764,кулун,1,1,19,0,10,1010
4972,0,0.5025926999514922,вогой,1,1,19,0,10,1010
4973,1,0.4932675999589264,краска,1,1,19,0,10,1010
4974,1,0.5168011999921873,кролик,1,1,19,0,10,1010
4975,0,0.476398499973584,штокса,1,1,19,0,10,1010
4976,1,0.5053079000208527,рука,1,1,19,0,10,1010
4977,0,0.4709798999829218,бикень,1,1,19,0,10,1010
4978,0,0.4599586999975145,глисо,1,1,19,0,10,1010
4979,0,0.4718751000473276,теньтефь,1,1,19,0,10,1010
4980,1,0.5089945999789052,кольцо,1,1,19,0,10,1010
4981,1,0.5596025999984704,рукав,1,1,19,0,10,1010
4982,0,0.5363403999945149,баларь,1,1,19,0,10,1010
